22:24:07.658 -> Flap opened
22:24:08.200 -> Flap closed
22:24:08.785 -> Flap opened
22:24:09.338 -> Flap closed
22:47:38.023 -> State: cooling, AvgTemp: 26.44, MaxTemp: 42.94, MinTemp: 17.94
22:47:43.176 -> State: cooling, AvgTemp: 26.37, MaxTemp: 42.94, MinTemp: 17.75
22:47:48.350 -> State: cooling, AvgTemp: 26.33, MaxTemp: 43.00, MinTemp: 17.56
22:47:53.479 -> State: cooling, AvgTemp: 26.25, MaxTemp: 43.00, MinTemp: 17.37
22:47:58.647 -> State: cooling, AvgTemp: 26.17, MaxTemp: 43.00, MinTemp: 17.19
22:48:03.776 -> State: cooling, AvgTemp: 26.12, MaxTemp: 43.00, MinTemp: 17.06
22:48:08.940 -> State: cooling, AvgTemp: 26.05, MaxTemp: 43.00, MinTemp: 16.87
22:48:14.096 -> State: cooling, AvgTemp: 25.98, MaxTemp: 43.00, MinTemp: 16.69
22:48:19.246 -> State: cooling, AvgTemp: 25.92, MaxTemp: 43.00, MinTemp: 16.50
22:48:24.386 -> State: cooling, AvgTemp: 25.89, MaxTemp: 43.06, MinTemp: 16.37
22:48:29.537 -> State: cooling, AvgTemp: 25.81, MaxTemp: 43.06, MinTemp: 16.19
22:48:34.706 -> State: cooling, AvgTemp: 25.75, MaxTemp: 43.06, MinTemp: 16.06
22:48:39.865 -> State: cooling, AvgTemp: 25.69, MaxTemp: 43.06, MinTemp: 15.88
22:48:44.997 -> State: cooling, AvgTemp: 25.64, MaxTemp: 43.06, MinTemp: 15.75
22:48:50.153 -> State: cooling, AvgTemp: 25.55, MaxTemp: 43.06, MinTemp: 15.56
22:48:55.292 -> State: cooling, AvgTemp: 25.50, MaxTemp: 43.06, MinTemp: 15.44
22:49:00.459 -> State: cooling, AvgTemp: 25.45, MaxTemp: 43.06, MinTemp: 15.31
22:49:05.616 -> State: cooling, AvgTemp: 25.39, MaxTemp: 43.06, MinTemp: 15.13
22:49:10.741 -> State: cooling, AvgTemp: 25.34, MaxTemp: 43.06, MinTemp: 15.00
22:49:15.906 -> State: cooling, AvgTemp: 25.28, MaxTemp: 43.06, MinTemp: 14.88
22:49:21.066 -> State: cooling, AvgTemp: 25.22, MaxTemp: 43.06, MinTemp: 14.75
22:49:26.218 -> State: cooling, AvgTemp: 25.17, MaxTemp: 43.06, MinTemp: 14.63
22:49:31.345 -> State: cooling, AvgTemp: 25.11, MaxTemp: 43.06, MinTemp: 14.44
22:49:36.498 -> State: cooling, AvgTemp: 25.05, MaxTemp: 43.06, MinTemp: 14.31
22:49:41.663 -> State: cooling, AvgTemp: 25.00, MaxTemp: 43.06, MinTemp: 14.19
22:49:46.823 -> State: cooling, AvgTemp: 24.94, MaxTemp: 43.06, MinTemp: 14.06
22:49:51.985 -> State: cooling, AvgTemp: 24.89, MaxTemp: 43.06, MinTemp: 13.94
22:49:57.107 -> State: cooling, AvgTemp: 24.84, MaxTemp: 43.06, MinTemp: 13.81
22:50:02.277 -> State: cooling, AvgTemp: 24.78, MaxTemp: 43.06, MinTemp: 13.69
22:50:07.433 -> State: cooling, AvgTemp: 24.73, MaxTemp: 43.06, MinTemp: 13.56
22:50:12.558 -> State: cooling, AvgTemp: 24.67, MaxTemp: 43.00, MinTemp: 13.44
22:50:17.712 -> State: cooling, AvgTemp: 24.61, MaxTemp: 43.00, MinTemp: 13.38
22:50:22.887 -> State: cooling, AvgTemp: 24.56, MaxTemp: 43.00, MinTemp: 13.25
22:50:28.039 -> State: cooling, AvgTemp: 24.52, MaxTemp: 43.00, MinTemp: 13.13
22:50:33.191 -> State: cooling, AvgTemp: 24.47, MaxTemp: 43.00, MinTemp: 13.00
22:50:38.330 -> State: cooling, AvgTemp: 24.41, MaxTemp: 43.00, MinTemp: 12.88
22:50:43.497 -> State: cooling, AvgTemp: 24.37, MaxTemp: 43.00, MinTemp: 12.81
22:50:48.623 -> State: cooling, AvgTemp: 24.33, MaxTemp: 43.00, MinTemp: 12.69
22:50:53.786 -> State: cooling, AvgTemp: 24.23, MaxTemp: 42.94, MinTemp: 12.56
22:50:58.938 -> State: cooling, AvgTemp: 24.20, MaxTemp: 42.94, MinTemp: 12.50
22:51:04.077 -> State: cooling, AvgTemp: 24.14, MaxTemp: 42.94, MinTemp: 12.38
22:51:09.240 -> State: cooling, AvgTemp: 24.11, MaxTemp: 42.94, MinTemp: 12.31
22:51:14.396 -> State: cooling, AvgTemp: 24.08, MaxTemp: 42.94, MinTemp: 12.25
22:51:19.457 -> State: idle, AvgTemp: 24.00, MaxTemp: 42.88, MinTemp: 12.13
22:51:24.584 -> State: cooling, AvgTemp: 23.98, MaxTemp: 42.94, MinTemp: 12.06
22:51:29.753 -> State: cooling, AvgTemp: 23.95, MaxTemp: 42.88, MinTemp: 12.00
22:51:34.889 -> State: cooling, AvgTemp: 23.94, MaxTemp: 42.88, MinTemp: 11.94
22:51:39.947 -> State: idle, AvgTemp: 23.92, MaxTemp: 42.88, MinTemp: 11.88
22:51:45.004 -> State: cooling, AvgTemp: 23.89, MaxTemp: 42.88, MinTemp: 11.81
22:51:50.176 -> State: idle, AvgTemp: 23.87, MaxTemp: 42.88, MinTemp: 11.81
22:51:55.307 -> State: idle, AvgTemp: 23.83, MaxTemp: 42.88, MinTemp: 11.75
22:52:00.452 -> State: idle, AvgTemp: 23.80, MaxTemp: 42.88, MinTemp: 11.69
22:52:05.632 -> State: cooling, AvgTemp: 23.80, MaxTemp: 42.88, MinTemp: 11.69
22:52:10.765 -> State: cooling, AvgTemp: 23.75, MaxTemp: 42.88, MinTemp: 11.63
22:52:15.835 -> State: idle, AvgTemp: 23.72, MaxTemp: 42.88, MinTemp: 11.56
22:52:20.970 -> State: idle, AvgTemp: 23.69, MaxTemp: 42.88, MinTemp: 11.56
22:52:26.118 -> State: idle, AvgTemp: 23.66, MaxTemp: 42.88, MinTemp: 11.50
22:52:31.281 -> State: idle, AvgTemp: 23.64, MaxTemp: 42.88, MinTemp: 11.44
22:52:36.359 -> State: cooling, AvgTemp: 23.59, MaxTemp: 42.88, MinTemp: 11.38
22:52:41.486 -> State: cooling, AvgTemp: 23.61, MaxTemp: 42.94, MinTemp: 11.38
22:52:46.643 -> State: cooling, AvgTemp: 23.56, MaxTemp: 42.88, MinTemp: 11.31
22:52:51.744 -> Flap opened
22:52:52.297 -> Flap closed
22:52:52.878 -> Flap opened
22:52:53.425 -> Flap closed
22:52:54.627 -> Flap opened
22:52:56.662 -> State: cooling, AvgTemp: 23.52, MaxTemp: 42.81, MinTemp: 11.25
22:53:01.678 -> State: idle, AvgTemp: 23.52, MaxTemp: 42.81, MinTemp: 11.25
22:53:06.690 -> State: idle, AvgTemp: 23.52, MaxTemp: 42.88, MinTemp: 11.19
22:53:11.693 -> State: cooling, AvgTemp: 23.53, MaxTemp: 42.88, MinTemp: 11.19
22:53:16.272 -> Flap closed
22:53:16.684 -> State: heating, AvgTemp: -53.50, MaxTemp: 24.37, MinTemp: -127.00
22:53:17.547 -> Flap opened
22:53:21.685 -> State: idle, AvgTemp: 23.50, MaxTemp: 42.88, MinTemp: 11.13
22:53:26.677 -> State: idle, AvgTemp: 23.47, MaxTemp: 42.81, MinTemp: 11.13
22:53:31.675 -> State: idle, AvgTemp: 23.48, MaxTemp: 42.88, MinTemp: 11.06
22:53:36.830 -> State: cooling, AvgTemp: 23.44, MaxTemp: 42.88, MinTemp: 11.00
22:53:41.987 -> State: idle, AvgTemp: 23.44, MaxTemp: 42.88, MinTemp: 11.00
22:53:47.147 -> State: idle, AvgTemp: 23.42, MaxTemp: 42.94, MinTemp: 10.94
22:53:52.278 -> State: idle, AvgTemp: 23.37, MaxTemp: 42.94, MinTemp: 10.88
22:53:57.444 -> State: cooling, AvgTemp: 23.34, MaxTemp: 42.88, MinTemp: 10.81
22:54:02.579 -> State: cooling, AvgTemp: 23.30, MaxTemp: 42.81, MinTemp: 10.81
22:54:07.745 -> State: cooling, AvgTemp: 23.22, MaxTemp: 42.75, MinTemp: 10.75
22:54:12.896 -> State: cooling, AvgTemp: 23.17, MaxTemp: 42.69, MinTemp: 10.69
22:54:18.031 -> State: idle, AvgTemp: 23.12, MaxTemp: 42.63, MinTemp: 10.69
22:54:23.191 -> State: cooling, AvgTemp: 23.06, MaxTemp: 42.56, MinTemp: 10.63
22:54:28.357 -> State: cooling, AvgTemp: 23.02, MaxTemp: 42.50, MinTemp: 10.56
22:54:33.490 -> State: idle, AvgTemp: 22.92, MaxTemp: 42.38, MinTemp: 10.56
22:54:38.553 -> State: cooling, AvgTemp: 22.87, MaxTemp: 42.31, MinTemp: 10.50
22:54:43.710 -> State: cooling, AvgTemp: 22.83, MaxTemp: 42.25, MinTemp: 10.50
22:54:48.851 -> State: cooling, AvgTemp: 22.72, MaxTemp: 42.13, MinTemp: 10.44
22:54:54.011 -> State: cooling, AvgTemp: 22.69, MaxTemp: 42.06, MinTemp: 10.44
22:54:59.169 -> State: cooling, AvgTemp: 22.62, MaxTemp: 42.00, MinTemp: 10.38
22:55:04.297 -> State: cooling, AvgTemp: 22.55, MaxTemp: 41.88, MinTemp: 10.38
22:55:09.356 -> State: cooling, AvgTemp: 22.45, MaxTemp: 41.75, MinTemp: 10.31
22:55:14.519 -> State: cooling, AvgTemp: 22.41, MaxTemp: 41.69, MinTemp: 10.31
22:55:19.688 -> State: idle, AvgTemp: 22.31, MaxTemp: 41.56, MinTemp: 10.25
22:55:24.830 -> State: idle, AvgTemp: 22.28, MaxTemp: 41.50, MinTemp: 10.25
22:55:29.980 -> State: cooling, AvgTemp: 22.23, MaxTemp: 41.44, MinTemp: 10.19
22:55:34.965 -> State: idle, AvgTemp: 22.19, MaxTemp: 41.38, MinTemp: 10.19
22:55:39.994 -> State: idle, AvgTemp: 22.14, MaxTemp: 41.31, MinTemp: 10.19
22:55:51.306 -> Flap opened
22:55:51.894 -> Flap closed
22:55:52.445 -> Flap opened
22:55:53.033 -> Flap closed
22:55:54.205 -> Flap opened
22:55:56.264 -> State: idle, AvgTemp: 21.92, MaxTemp: 41.00, MinTemp: 10.06
22:56:01.258 -> State: cooling, AvgTemp: 21.87, MaxTemp: 40.94, MinTemp: 10.06
22:56:06.248 -> State: cooling, AvgTemp: 21.80, MaxTemp: 40.81, MinTemp: 10.00
22:56:11.247 -> State: cooling, AvgTemp: 21.77, MaxTemp: 40.75, MinTemp: 10.00
22:56:16.269 -> State: cooling, AvgTemp: 21.73, MaxTemp: 40.69, MinTemp: 10.00
22:56:21.269 -> State: idle, AvgTemp: 21.69, MaxTemp: 40.63, MinTemp: 10.00
22:56:26.364 -> State: cooling, AvgTemp: 21.67, MaxTemp: 40.63, MinTemp: 9.94
22:56:31.402 -> State: cooling, AvgTemp: 21.62, MaxTemp: 40.56, MinTemp: 9.94
22:56:36.571 -> State: cooling, AvgTemp: 21.59, MaxTemp: 40.50, MinTemp: 9.88
22:56:41.711 -> State: idle, AvgTemp: 21.52, MaxTemp: 40.38, MinTemp: 9.88
22:56:46.785 -> State: idle, AvgTemp: 21.48, MaxTemp: 40.31, MinTemp: 9.88
22:56:51.923 -> State: cooling, AvgTemp: 21.44, MaxTemp: 40.25, MinTemp: 9.81
22:56:57.069 -> State: idle, AvgTemp: 21.37, MaxTemp: 40.13, MinTemp: 9.81
22:57:02.246 -> State: idle, AvgTemp: 21.31, MaxTemp: 40.06, MinTemp: 9.81
22:57:04.858 -> Flap closed
22:57:07.402 -> State: idle, AvgTemp: 21.28, MaxTemp: 40.00, MinTemp: 9.81
22:57:12.540 -> State: idle, AvgTemp: 21.22, MaxTemp: 39.94, MinTemp: 9.75
22:57:17.708 -> State: heating, AvgTemp: 21.16, MaxTemp: 39.81, MinTemp: 9.75
22:57:22.847 -> State: heating, AvgTemp: 21.14, MaxTemp: 39.75, MinTemp: 9.75
22:57:27.982 -> State: heating, AvgTemp: 21.12, MaxTemp: 39.63, MinTemp: 9.75
22:57:33.146 -> State: heating, AvgTemp: 21.14, MaxTemp: 39.63, MinTemp: 9.75
22:57:38.313 -> State: heating, AvgTemp: 21.20, MaxTemp: 39.56, MinTemp: 9.81
22:57:43.449 -> State: heating, AvgTemp: 21.25, MaxTemp: 39.56, MinTemp: 9.81
22:57:48.610 -> State: heating, AvgTemp: 21.31, MaxTemp: 39.56, MinTemp: 9.88
22:57:53.744 -> State: heating, AvgTemp: 21.36, MaxTemp: 39.56, MinTemp: 9.88
22:57:58.908 -> State: heating, AvgTemp: 21.42, MaxTemp: 39.50, MinTemp: 9.94
22:58:04.069 -> State: heating, AvgTemp: 21.47, MaxTemp: 39.50, MinTemp: 9.94
22:58:09.190 -> State: heating, AvgTemp: 21.55, MaxTemp: 39.50, MinTemp: 10.00
22:58:14.363 -> State: heating, AvgTemp: 21.64, MaxTemp: 39.50, MinTemp: 10.06
22:58:19.515 -> State: heating, AvgTemp: 21.70, MaxTemp: 39.50, MinTemp: 10.13
22:58:24.665 -> State: heating, AvgTemp: 21.77, MaxTemp: 39.44, MinTemp: 10.19
22:58:29.861 -> State: heating, AvgTemp: 21.84, MaxTemp: 39.44, MinTemp: 10.19
22:58:44.016 -> Flap opened
22:58:44.567 -> Flap closed
22:58:45.155 -> Flap opened
22:58:45.710 -> Flap closed
22:58:48.950 -> State: heating, AvgTemp: 22.05, MaxTemp: 39.38, MinTemp: 10.38
22:58:53.944 -> State: heating, AvgTemp: 22.11, MaxTemp: 39.38, MinTemp: 10.50
22:58:58.946 -> State: heating, AvgTemp: 22.17, MaxTemp: 39.38, MinTemp: 10.56
22:59:03.949 -> State: heating, AvgTemp: 22.25, MaxTemp: 39.38, MinTemp: 10.63
22:59:08.956 -> State: heating, AvgTemp: 22.33, MaxTemp: 39.38, MinTemp: 10.69
22:59:13.952 -> State: heating, AvgTemp: 22.42, MaxTemp: 39.38, MinTemp: 10.81
22:59:19.059 -> State: heating, AvgTemp: 22.52, MaxTemp: 39.38, MinTemp: 10.88
22:59:24.218 -> State: heating, AvgTemp: 22.59, MaxTemp: 39.38, MinTemp: 10.94
22:59:29.351 -> State: heating, AvgTemp: 22.69, MaxTemp: 39.38, MinTemp: 11.00
22:59:34.498 -> State: heating, AvgTemp: 22.80, MaxTemp: 39.44, MinTemp: 11.13
22:59:39.657 -> State: heating, AvgTemp: 22.86, MaxTemp: 39.44, MinTemp: 11.19
22:59:44.823 -> State: heating, AvgTemp: 22.97, MaxTemp: 39.44, MinTemp: 11.31
22:59:49.958 -> State: heating, AvgTemp: 23.05, MaxTemp: 39.44, MinTemp: 11.38
22:59:55.120 -> State: heating, AvgTemp: 23.14, MaxTemp: 39.44, MinTemp: 11.44
23:00:00.249 -> State: heating, AvgTemp: 23.25, MaxTemp: 39.50, MinTemp: 11.56
23:00:05.423 -> State: heating, AvgTemp: 23.33, MaxTemp: 39.50, MinTemp: 11.63
23:00:10.580 -> State: heating, AvgTemp: 23.42, MaxTemp: 39.50, MinTemp: 11.75
23:00:15.712 -> State: heating, AvgTemp: 23.48, MaxTemp: 39.50, MinTemp: 11.81
23:00:20.853 -> State: heating, AvgTemp: 23.61, MaxTemp: 39.56, MinTemp: 11.94
23:00:26.022 -> State: heating, AvgTemp: 23.70, MaxTemp: 39.56, MinTemp: 12.06
23:00:31.159 -> State: heating, AvgTemp: 23.78, MaxTemp: 39.56, MinTemp: 12.13
23:00:36.322 -> State: heating, AvgTemp: 23.87, MaxTemp: 39.63, MinTemp: 12.19
23:00:47.650 -> Flap opened
23:00:48.199 -> Flap closed
23:00:48.785 -> Flap opened
23:00:49.337 -> Flap closed
23:00:52.580 -> State: idle, AvgTemp: 24.06, MaxTemp: 39.63, MinTemp: 12.44
23:00:57.594 -> State: idle, AvgTemp: 24.12, MaxTemp: 39.63, MinTemp: 12.56
23:01:02.609 -> State: idle, AvgTemp: 24.12, MaxTemp: 39.56, MinTemp: 12.63
23:01:07.576 -> State: idle, AvgTemp: 24.16, MaxTemp: 39.56, MinTemp: 12.75
23:01:12.587 -> State: idle, AvgTemp: 24.17, MaxTemp: 39.56, MinTemp: 12.81
23:01:17.604 -> State: idle, AvgTemp: 24.17, MaxTemp: 39.50, MinTemp: 12.88
23:01:22.672 -> State: idle, AvgTemp: 24.20, MaxTemp: 39.50, MinTemp: 13.00
23:01:27.829 -> State: idle, AvgTemp: 24.22, MaxTemp: 39.50, MinTemp: 13.06
23:01:32.991 -> State: idle, AvgTemp: 24.22, MaxTemp: 39.44, MinTemp: 13.13
23:01:38.158 -> State: idle, AvgTemp: 24.25, MaxTemp: 39.44, MinTemp: 13.25
23:01:43.278 -> State: idle, AvgTemp: 24.25, MaxTemp: 39.44, MinTemp: 13.31
23:01:48.444 -> State: idle, AvgTemp: 24.28, MaxTemp: 39.44, MinTemp: 13.38
23:01:53.588 -> State: idle, AvgTemp: 24.28, MaxTemp: 39.44, MinTemp: 13.44
23:01:58.745 -> State: idle, AvgTemp: 24.33, MaxTemp: 39.44, MinTemp: 13.56
23:02:03.912 -> State: idle, AvgTemp: 24.34, MaxTemp: 39.44, MinTemp: 13.63
23:02:09.047 -> State: idle, AvgTemp: 24.37, MaxTemp: 39.50, MinTemp: 13.69
23:02:14.186 -> State: idle, AvgTemp: 24.39, MaxTemp: 39.50, MinTemp: 13.75
23:02:19.337 -> State: idle, AvgTemp: 24.41, MaxTemp: 39.56, MinTemp: 13.81
23:02:24.510 -> State: idle, AvgTemp: 24.44, MaxTemp: 39.56, MinTemp: 13.88
23:02:29.674 -> State: idle, AvgTemp: 24.47, MaxTemp: 39.56, MinTemp: 14.00
23:02:34.805 -> State: idle, AvgTemp: 24.50, MaxTemp: 39.63, MinTemp: 14.06
23:02:39.950 -> State: idle, AvgTemp: 24.50, MaxTemp: 39.63, MinTemp: 14.13
23:02:45.127 -> State: idle, AvgTemp: 24.53, MaxTemp: 39.69, MinTemp: 14.19
23:02:50.262 -> State: idle, AvgTemp: 24.55, MaxTemp: 39.69, MinTemp: 14.25
23:02:55.400 -> State: idle, AvgTemp: 24.56, MaxTemp: 39.69, MinTemp: 14.31
23:03:00.564 -> State: idle, AvgTemp: 24.58, MaxTemp: 39.75, MinTemp: 14.38
23:03:05.730 -> State: idle, AvgTemp: 24.64, MaxTemp: 39.81, MinTemp: 14.50
23:03:10.869 -> State: idle, AvgTemp: 24.66, MaxTemp: 39.88, MinTemp: 14.56
23:03:16.013 -> State: idle, AvgTemp: 24.70, MaxTemp: 39.94, MinTemp: 14.63
23:03:21.166 -> State: idle, AvgTemp: 24.73, MaxTemp: 40.00, MinTemp: 14.69
23:03:22.506 -> Flap opened
23:03:26.306 -> State: cooling, AvgTemp: 24.81, MaxTemp: 40.13, MinTemp: 14.81
23:03:31.464 -> State: cooling, AvgTemp: 24.86, MaxTemp: 40.25, MinTemp: 14.81
23:03:36.626 -> State: cooling, AvgTemp: 24.87, MaxTemp: 40.31, MinTemp: 14.81
23:03:41.790 -> State: cooling, AvgTemp: 24.91, MaxTemp: 40.44, MinTemp: 14.81
23:03:46.918 -> State: cooling, AvgTemp: 24.92, MaxTemp: 40.50, MinTemp: 14.81
23:03:52.069 -> State: cooling, AvgTemp: 24.92, MaxTemp: 40.56, MinTemp: 14.75
23:03:57.229 -> State: cooling, AvgTemp: 24.91, MaxTemp: 40.63, MinTemp: 14.69
23:04:02.392 -> State: cooling, AvgTemp: 24.89, MaxTemp: 40.69, MinTemp: 14.63
23:04:07.519 -> State: cooling, AvgTemp: 24.89, MaxTemp: 40.75, MinTemp: 14.56
23:04:12.679 -> State: cooling, AvgTemp: 24.87, MaxTemp: 40.81, MinTemp: 14.50
23:04:17.838 -> State: cooling, AvgTemp: 24.83, MaxTemp: 40.81, MinTemp: 14.38
23:04:22.974 -> State: cooling, AvgTemp: 24.81, MaxTemp: 40.88, MinTemp: 14.31
23:04:28.137 -> State: cooling, AvgTemp: 24.80, MaxTemp: 40.94, MinTemp: 14.19
23:04:33.300 -> State: cooling, AvgTemp: 24.75, MaxTemp: 40.94, MinTemp: 14.13
23:04:38.422 -> State: cooling, AvgTemp: 24.72, MaxTemp: 41.00, MinTemp: 14.00
23:04:43.585 -> State: cooling, AvgTemp: 24.69, MaxTemp: 41.00, MinTemp: 13.94
23:04:48.755 -> State: cooling, AvgTemp: 24.64, MaxTemp: 41.06, MinTemp: 13.81
23:04:53.878 -> State: cooling, AvgTemp: 24.62, MaxTemp: 41.06, MinTemp: 13.75
23:04:59.052 -> State: cooling, AvgTemp: 24.56, MaxTemp: 41.06, MinTemp: 13.63
23:05:04.179 -> State: cooling, AvgTemp: 24.53, MaxTemp: 41.13, MinTemp: 13.50
23:05:09.343 -> State: cooling, AvgTemp: 24.50, MaxTemp: 41.13, MinTemp: 13.44
23:05:14.513 -> State: cooling, AvgTemp: 24.44, MaxTemp: 41.13, MinTemp: 13.31
23:05:19.640 -> State: cooling, AvgTemp: 24.41, MaxTemp: 41.19, MinTemp: 13.19
23:05:24.798 -> State: cooling, AvgTemp: 24.36, MaxTemp: 41.19, MinTemp: 13.06
23:05:29.935 -> State: cooling, AvgTemp: 24.31, MaxTemp: 41.19, MinTemp: 12.94
23:05:35.107 -> State: cooling, AvgTemp: 24.27, MaxTemp: 41.19, MinTemp: 12.88
23:05:40.261 -> State: cooling, AvgTemp: 24.23, MaxTemp: 41.19, MinTemp: 12.75
23:05:45.396 -> State: cooling, AvgTemp: 24.17, MaxTemp: 41.19, MinTemp: 12.63
23:05:50.566 -> State: cooling, AvgTemp: 24.14, MaxTemp: 41.25, MinTemp: 12.50
23:05:55.700 -> State: cooling, AvgTemp: 24.09, MaxTemp: 41.25, MinTemp: 12.44
23:06:00.873 -> State: cooling, AvgTemp: 24.05, MaxTemp: 41.25, MinTemp: 12.31
23:06:06.012 -> State: cooling, AvgTemp: 24.00, MaxTemp: 41.25, MinTemp: 12.25
23:06:11.163 -> State: cooling, AvgTemp: 23.95, MaxTemp: 41.25, MinTemp: 12.13
23:06:16.303 -> State: cooling, AvgTemp: 23.89, MaxTemp: 41.25, MinTemp: 12.00
23:06:21.449 -> State: cooling, AvgTemp: 23.86, MaxTemp: 41.25, MinTemp: 11.94
23:06:26.607 -> State: cooling, AvgTemp: 23.81, MaxTemp: 41.25, MinTemp: 11.81
23:06:31.781 -> State: cooling, AvgTemp: 23.75, MaxTemp: 41.25, MinTemp: 11.69
23:06:36.921 -> State: cooling, AvgTemp: 23.70, MaxTemp: 41.25, MinTemp: 11.63
23:06:42.052 -> State: cooling, AvgTemp: 23.64, MaxTemp: 41.25, MinTemp: 11.50
23:06:47.224 -> State: cooling, AvgTemp: 23.62, MaxTemp: 41.25, MinTemp: 11.44
23:06:52.355 -> State: cooling, AvgTemp: 23.56, MaxTemp: 41.25, MinTemp: 11.31
23:06:57.513 -> State: cooling, AvgTemp: 23.52, MaxTemp: 41.25, MinTemp: 11.25
23:07:02.690 -> State: cooling, AvgTemp: 23.48, MaxTemp: 41.25, MinTemp: 11.19
23:07:07.835 -> State: cooling, AvgTemp: 23.44, MaxTemp: 41.25, MinTemp: 11.06
23:07:12.990 -> State: cooling, AvgTemp: 23.39, MaxTemp: 41.25, MinTemp: 11.00
23:07:18.125 -> State: cooling, AvgTemp: 23.36, MaxTemp: 41.25, MinTemp: 10.94
23:07:23.286 -> State: cooling, AvgTemp: 23.30, MaxTemp: 41.25, MinTemp: 10.81
23:07:28.437 -> State: cooling, AvgTemp: 23.27, MaxTemp: 41.25, MinTemp: 10.75
23:07:33.589 -> State: cooling, AvgTemp: 23.22, MaxTemp: 41.25, MinTemp: 10.69
23:07:38.749 -> State: cooling, AvgTemp: 23.17, MaxTemp: 41.25, MinTemp: 10.63
23:07:43.867 -> State: cooling, AvgTemp: 23.14, MaxTemp: 41.25, MinTemp: 10.56
23:07:49.019 -> State: cooling, AvgTemp: 23.11, MaxTemp: 41.25, MinTemp: 10.50
23:07:54.182 -> State: cooling, AvgTemp: 23.06, MaxTemp: 41.25, MinTemp: 10.44
23:07:59.349 -> State: cooling, AvgTemp: 23.02, MaxTemp: 41.25, MinTemp: 10.31
23:08:04.477 -> State: cooling, AvgTemp: 22.97, MaxTemp: 41.25, MinTemp: 10.25
23:08:09.647 -> State: cooling, AvgTemp: 22.94, MaxTemp: 41.25, MinTemp: 10.19
23:08:14.780 -> State: cooling, AvgTemp: 22.89, MaxTemp: 41.25, MinTemp: 10.13
23:08:19.939 -> State: cooling, AvgTemp: 22.86, MaxTemp: 41.25, MinTemp: 10.06
23:08:25.077 -> State: cooling, AvgTemp: 22.81, MaxTemp: 41.19, MinTemp: 10.00
23:08:30.244 -> State: cooling, AvgTemp: 22.78, MaxTemp: 41.25, MinTemp: 9.94
23:08:35.409 -> State: cooling, AvgTemp: 22.73, MaxTemp: 41.25, MinTemp: 9.88
23:08:40.538 -> State: cooling, AvgTemp: 22.69, MaxTemp: 41.25, MinTemp: 9.75
23:08:45.709 -> State: cooling, AvgTemp: 22.66, MaxTemp: 41.25, MinTemp: 9.69
23:08:50.833 -> State: cooling, AvgTemp: 22.61, MaxTemp: 41.19, MinTemp: 9.63
23:08:55.996 -> State: cooling, AvgTemp: 22.56, MaxTemp: 41.19, MinTemp: 9.56
23:09:01.154 -> State: cooling, AvgTemp: 22.52, MaxTemp: 41.19, MinTemp: 9.50
23:09:06.312 -> State: cooling, AvgTemp: 22.48, MaxTemp: 41.19, MinTemp: 9.44
23:09:11.454 -> State: cooling, AvgTemp: 22.44, MaxTemp: 41.19, MinTemp: 9.38
23:09:16.598 -> State: cooling, AvgTemp: 22.42, MaxTemp: 41.19, MinTemp: 9.31
23:09:21.757 -> State: cooling, AvgTemp: 22.37, MaxTemp: 41.19, MinTemp: 9.25
23:09:26.919 -> State: cooling, AvgTemp: 22.33, MaxTemp: 41.19, MinTemp: 9.19
23:09:32.054 -> State: cooling, AvgTemp: 22.31, MaxTemp: 41.19, MinTemp: 9.13
23:09:37.220 -> State: cooling, AvgTemp: 22.28, MaxTemp: 41.19, MinTemp: 9.13
23:09:42.354 -> State: cooling, AvgTemp: 22.23, MaxTemp: 41.19, MinTemp: 9.06
23:09:47.516 -> State: cooling, AvgTemp: 22.22, MaxTemp: 41.19, MinTemp: 9.00
23:09:52.651 -> State: cooling, AvgTemp: 22.17, MaxTemp: 41.19, MinTemp: 8.94
23:09:57.814 -> State: cooling, AvgTemp: 22.11, MaxTemp: 41.19, MinTemp: 8.88
23:10:02.950 -> State: cooling, AvgTemp: 22.08, MaxTemp: 41.19, MinTemp: 8.81
23:10:08.116 -> State: cooling, AvgTemp: 22.06, MaxTemp: 41.19, MinTemp: 8.81
23:10:13.280 -> State: cooling, AvgTemp: 22.02, MaxTemp: 41.19, MinTemp: 8.75
23:10:18.403 -> State: cooling, AvgTemp: 21.98, MaxTemp: 41.19, MinTemp: 8.69
23:10:23.568 -> State: cooling, AvgTemp: 21.95, MaxTemp: 41.19, MinTemp: 8.63
23:10:28.730 -> State: cooling, AvgTemp: 21.91, MaxTemp: 41.19, MinTemp: 8.56
23:10:33.859 -> State: cooling, AvgTemp: 21.89, MaxTemp: 41.19, MinTemp: 8.56
23:10:39.011 -> State: cooling, AvgTemp: 21.83, MaxTemp: 41.13, MinTemp: 8.50
23:10:44.170 -> State: cooling, AvgTemp: 21.84, MaxTemp: 41.19, MinTemp: 8.50
23:10:49.334 -> State: cooling, AvgTemp: 21.80, MaxTemp: 41.19, MinTemp: 8.44
23:10:54.466 -> State: cooling, AvgTemp: 21.75, MaxTemp: 41.19, MinTemp: 8.38
23:10:59.625 -> State: cooling, AvgTemp: 21.73, MaxTemp: 41.13, MinTemp: 8.38
23:11:04.792 -> State: cooling, AvgTemp: 21.70, MaxTemp: 41.19, MinTemp: 8.31
23:11:09.927 -> State: cooling, AvgTemp: 21.67, MaxTemp: 41.19, MinTemp: 8.25
